
input orientation, VRS
DMU,Category,Original,Target,Radial,Non-radial
,DeadlinesMet,51.000000,242.251124,0.000000,191.251124
,TaskAssigned,330.000000,330.000005,0.000000,0.000005
,EOM points (agg),173.000000,1623.773617,0.000000,1450.773617
,Manager Score,99.000000,99.000002,0.000000,0.000002
,TaskCompleted,259.000000,319.275765,0.000000,60.275765
1660.000000,Holidays Taken,32.000000,2.326402,-29.673598,0.000000
0.072700,DeadlinesMissed,417.000000,30.315931,-386.684069,0.000000
,Experience(yrs),22.000000,24.772551,0.000000,2.772551
,number of EOM,1.000000,10.990434,0.000000,9.990434
,EOY(points),33.000000,171.370434,0.000000,138.370434
,DeadlinesMet,33.000000,280.960345,0.000000,247.960345
,TaskAssigned,486.000000,486.000001,0.000000,0.000001
,EOM points (agg),723.000000,4465.282227,0.000000,3742.282227
,Manager Score,79.000000,232.331265,0.000000,153.331265
,TaskCompleted,69.000000,455.684070,0.000000,386.684070
1661.000000,Holidays Taken,134.000000,9.972495,-124.027505,-0.000000
0.074422,DeadlinesMissed,2.000000,0.148843,-1.851157,-0.000000
,Experience(yrs),28.000000,34.534947,0.000000,6.534947
,number of EOM,0.000000,9.605718,0.000000,9.605718
,EOY(points),13.000000,91.682155,0.000000,78.682155
,DeadlinesMet,34.000000,34.000000,0.000000,-0.000000
,TaskAssigned,69.000000,68.999999,0.000000,-0.000001
,EOM points (agg),1094.000000,1093.999993,0.000000,-0.000007
,Manager Score,79.000000,115.618523,0.000000,36.618523
,TaskCompleted,67.000000,68.851156,0.000000,1.851156
1662.000000,Holidays Taken,146.000000,7.946685,-138.053315,-0.000000
0.054429,DeadlinesMissed,42.000000,2.286033,-39.713967,-0.000000
,Experience(yrs),17.000000,17.000000,0.000000,-0.000000
,number of EOM,5.000000,6.137874,0.000000,1.137874
,EOY(points),85.000000,85.000000,0.000000,0.000000
,DeadlinesMet,91.000000,90.999999,0.000000,-0.000001
,TaskAssigned,146.000000,145.999999,0.000000,-0.000001
,EOM points (agg),118.000000,783.630350,0.000000,665.630350
,Manager Score,9.000000,68.202564,0.000000,59.202564
,TaskCompleted,104.000000,143.713967,0.000000,39.713967
1663.000000,Holidays Taken,18.000000,8.187571,-9.812429,0.000000
0.454865,DeadlinesMissed,6.000000,2.729190,-3.270810,0.000000
,Experience(yrs),20.000000,32.372493,0.000000,12.372493
,number of EOM,10.000000,10.000000,0.000000,0.000000
,EOY(points),80.000000,80.000003,0.000000,0.000003
,DeadlinesMet,9.000000,17.404403,0.000000,8.404403
,TaskAssigned,15.000000,40.994376,0.000000,25.994376
,EOM points (agg),131.000000,814.895914,0.000000,683.895914
,Manager Score,18.000000,115.529778,0.000000,97.529778
,TaskCompleted,9.000000,38.265185,0.000000,29.265185
1664.000000,Holidays Taken,129.000000,9.861544,-119.138456,0.000000
0.076446,DeadlinesMissed,50.000000,3.822304,-46.177696,-0.000000
,Experience(yrs),8.000000,25.385555,0.000000,17.385555
,number of EOM,11.000000,11.000000,0.000000,0.000000
,EOY(points),46.000000,56.880331,0.000000,10.880331
,DeadlinesMet,103.000000,138.982910,0.000000,35.982910
,TaskAssigned,231.000000,231.000000,0.000000,-0.000000
,EOM points (agg),908.000000,908.000002,0.000000,0.000002
,Manager Score,30.000000,55.701860,0.000000,25.701860
,TaskCompleted,181.000000,227.177696,0.000000,46.177696
1665.000000,Holidays Taken,15.000000,1.794585,-13.205415,-0.000000
0.119639,DeadlinesMissed,227.000000,27.158048,-199.841952,-0.000000
,Experience(yrs),27.000000,27.000000,0.000000,0.000000
,number of EOM,10.000000,10.000000,0.000000,0.000000
,EOY(points),100.000000,139.487827,0.000000,39.487827
,DeadlinesMet,1.000000,203.755971,0.000000,202.755971
,TaskAssigned,391.000000,391.000002,0.000000,0.000002
,EOM points (agg),238.000000,3152.004807,0.000000,2914.004807
,Manager Score,20.000000,188.189309,0.000000,168.189309
,TaskCompleted,164.000000,363.841954,0.000000,199.841954
1666.000000,Holidays Taken,143.000000,6.614852,-136.385148,0.000000
0.046258,DeadlinesMissed,194.000000,8.973995,-185.026005,-0.000000
,Experience(yrs),23.000000,23.000000,0.000000,-0.000000
,number of EOM,1.000000,5.446731,0.000000,4.446731
,EOY(points),68.000000,73.778781,0.000000,5.778781
,DeadlinesMet,73.000000,208.457846,0.000000,135.457846
,TaskAssigned,272.000000,271.999998,0.000000,-0.000002
,EOM points (agg),1008.000000,1007.999998,0.000000,-0.000002
,Manager Score,35.000000,86.991510,0.000000,51.991510
,TaskCompleted,78.000000,263.026003,0.000000,185.026003
1667.000000,Holidays Taken,58.000000,4.769276,-53.230724,-0.000000
0.082229,DeadlinesMissed,196.000000,16.116865,-179.883136,0.000000
,Experience(yrs),3.000000,21.088503,0.000000,18.088503
,number of EOM,10.000000,10.000000,0.000000,0.000000
,EOY(points),50.000000,106.579776,0.000000,56.579776
,DeadlinesMet,94.000000,211.231492,0.000000,117.231492
,TaskAssigned,328.000000,328.000004,0.000000,0.000004
,EOM points (agg),594.000000,2337.866322,0.000000,1743.866322
,Manager Score,24.000000,126.685318,0.000000,102.685318
,TaskCompleted,132.000000,311.883140,0.000000,179.883140
1668.000000,Holidays Taken,132.000000,5.673100,-126.326900,0.000000
0.042978,DeadlinesMissed,324.000000,13.924882,-310.075119,0.000000
,Experience(yrs),9.000000,16.146669,0.000000,7.146669
,number of EOM,5.000000,5.000000,0.000000,0.000000
,EOY(points),83.000000,83.000002,0.000000,0.000002
,DeadlinesMet,50.000000,298.086530,0.000000,248.086530
,TaskAssigned,394.000000,394.000005,0.000000,0.000005
,EOM points (agg),176.000000,2066.780281,0.000000,1890.780281
,Manager Score,15.000000,102.993496,0.000000,87.993496
,TaskCompleted,70.000000,380.075123,0.000000,310.075123
1669.000000,Holidays Taken,46.000000,6.959679,-39.040321,0.000000
0.151297,DeadlinesMissed,122.000000,18.458279,-103.541721,0.000000
,Experience(yrs),14.000000,21.167197,0.000000,7.167197
,number of EOM,7.000000,7.000000,0.000000,-0.000000
,EOY(points),66.000000,109.977984,0.000000,43.977984
,DeadlinesMet,5.000000,369.362687,0.000000,364.362687
,TaskAssigned,497.000000,496.999994,0.000000,-0.000006
,EOM points (agg),887.000000,2727.180067,0.000000,1840.180067
,Manager Score,9.000000,137.048004,0.000000,128.048004
,TaskCompleted,375.000000,478.541715,0.000000,103.541715
1670.000000,Holidays Taken,31.000000,8.054270,-22.945730,0.000000
0.259815,DeadlinesMissed,17.000000,4.416858,-12.583142,0.000000
,Experience(yrs),29.000000,29.342299,0.000000,0.342299
,number of EOM,11.000000,11.000000,0.000000,-0.000000
,EOY(points),43.000000,62.451579,0.000000,19.451579
,DeadlinesMet,0.000000,28.760235,0.000000,28.760235
,TaskAssigned,27.000000,56.589164,0.000000,29.589164
,EOM points (agg),829.000000,829.000003,0.000000,0.000003
,Manager Score,53.000000,111.121451,0.000000,58.121451
,TaskCompleted,10.000000,52.172306,0.000000,42.172306
1671.000000,Holidays Taken,132.000000,6.167788,-125.832212,0.000000
0.046726,DeadlinesMissed,2.000000,0.093451,-1.906549,-0.000000
,Experience(yrs),23.000000,23.679529,0.000000,0.679529
,number of EOM,4.000000,6.136637,0.000000,2.136637
,EOY(points),2.000000,69.808144,0.000000,67.808144
,DeadlinesMet,1.000000,10.227729,0.000000,9.227729
,TaskAssigned,3.000000,19.557287,0.000000,16.557287
,EOM points (agg),385.000000,780.889703,0.000000,395.889703
,Manager Score,88.000000,88.000003,0.000000,0.000003
,TaskCompleted,1.000000,19.463836,0.000000,18.463836
1672.000000,Holidays Taken,25.000000,4.507454,-20.492546,0.000000
0.180298,DeadlinesMissed,147.000000,26.503828,-120.496172,0.000000
,Experience(yrs),10.000000,23.852794,0.000000,13.852794
,number of EOM,12.000000,12.000000,0.000000,0.000000
,EOY(points),60.000000,141.590654,0.000000,81.590654
,DeadlinesMet,315.000000,315.000001,0.000000,0.000001
,TaskAssigned,474.000000,474.000001,0.000000,0.000001
,EOM points (agg),550.000000,3361.110248,0.000000,2811.110248
,Manager Score,26.000000,168.944862,0.000000,142.944862
,TaskCompleted,327.000000,447.496173,0.000000,120.496173
1673.000000,Holidays Taken,25.000000,7.488569,-17.511430,-0.000000
0.299543,DeadlinesMissed,2.000000,0.599086,-1.400914,0.000000
,Experience(yrs),27.000000,26.999999,0.000000,-0.000001
,number of EOM,8.000000,8.000000,0.000000,-0.000000
,EOY(points),58.000000,71.118220,0.000000,13.118220
,DeadlinesMet,4.000000,26.886087,0.000000,22.886087
,TaskAssigned,8.000000,39.917178,0.000000,31.917178
,EOM points (agg),621.000000,753.987819,0.000000,132.987819
,Manager Score,76.000000,93.065966,0.000000,17.065966
,TaskCompleted,6.000000,39.318092,0.000000,33.318092
1674.000000,Holidays Taken,137.000000,9.122962,-127.877038,0.000000
0.066591,DeadlinesMissed,125.000000,8.323870,-116.676130,0.000000
,Experience(yrs),16.000000,16.466321,0.000000,0.466321
,number of EOM,3.000000,3.000000,0.000000,-0.000000
,EOY(points),72.000000,72.000000,0.000000,-0.000000
,DeadlinesMet,293.000000,366.626515,0.000000,73.626515
,TaskAssigned,422.000000,421.999999,0.000000,-0.000001
,EOM points (agg),416.000000,1436.441106,0.000000,1020.441106
,Manager Score,68.000000,70.117614,0.000000,2.117614
,TaskCompleted,297.000000,413.676129,0.000000,116.676129
1675.000000,Holidays Taken,92.000000,6.813010,-85.186990,-0.000000
0.074054,DeadlinesMissed,68.000000,5.035703,-62.964297,0.000000
,Experience(yrs),14.000000,18.131016,0.000000,4.131016
,number of EOM,8.000000,8.000000,0.000000,0.000000
,EOY(points),48.000000,48.000000,0.000000,0.000000
,DeadlinesMet,72.000000,101.740550,0.000000,29.740550
,TaskAssigned,196.000000,196.000000,0.000000,0.000000
,EOM points (agg),1046.000000,1046.000004,0.000000,0.000004
,Manager Score,34.000000,53.330018,0.000000,19.330018
,TaskCompleted,128.000000,190.964297,0.000000,62.964297
1676.000000,Holidays Taken,2.000000,0.433683,-1.566317,-0.000000
0.216842,DeadlinesMissed,55.000000,11.926293,-43.073707,-0.000000
,Experience(yrs),10.000000,10.000000,0.000000,0.000000
,number of EOM,4.000000,4.000000,0.000000,0.000000
,EOY(points),20.000000,58.467896,0.000000,38.467896
,DeadlinesMet,3.000000,86.709045,0.000000,83.709045
,TaskAssigned,170.000000,170.000002,0.000000,0.000002
,EOM points (agg),278.000000,1527.342531,0.000000,1249.342531
,Manager Score,9.000000,81.785818,0.000000,72.785818
,TaskCompleted,115.000000,158.073709,0.000000,43.073709
1677.000000,Holidays Taken,82.000000,5.047649,-76.952351,-0.000000
0.061557,DeadlinesMissed,210.000000,12.926906,-197.073094,-0.000000
,Experience(yrs),29.000000,29.000000,0.000000,0.000000
,number of EOM,6.000000,7.705613,0.000000,1.705613
,EOY(points),87.000000,90.189478,0.000000,3.189478
,DeadlinesMet,0.000000,147.702098,0.000000,147.702098
,TaskAssigned,236.000000,236.000000,0.000000,0.000000
,EOM points (agg),811.000000,810.999999,0.000000,-0.000001
,Manager Score,38.000000,105.838086,0.000000,67.838086
,TaskCompleted,26.000000,223.073094,0.000000,197.073094
1678.000000,Holidays Taken,130.000000,4.348347,-125.651653,-0.000000
0.033449,DeadlinesMissed,77.000000,2.575560,-74.424440,-0.000000
,Experience(yrs),5.000000,14.389162,0.000000,9.389162
,number of EOM,3.000000,3.000000,0.000000,0.000000
,EOY(points),18.000000,66.586092,0.000000,48.586092
,DeadlinesMet,1.000000,63.677753,0.000000,62.677753
,TaskAssigned,79.000000,79.000000,0.000000,-0.000000
,EOM points (agg),738.000000,965.120471,0.000000,227.120471
,Manager Score,73.000000,73.000000,0.000000,-0.000000
,TaskCompleted,2.000000,76.424440,0.000000,74.424440
1679.000000,Holidays Taken,10.000000,1.297004,-8.702996,0.000000
0.129700,DeadlinesMissed,211.000000,27.366794,-183.633205,-0.000001
,Experience(yrs),12.000000,21.659975,0.000000,9.659975
,number of EOM,1.000000,10.051785,0.000000,9.051785
,EOY(points),74.000000,154.408382,0.000000,80.408382
,DeadlinesMet,67.000000,222.047167,0.000000,155.047167
,TaskAssigned,407.000000,407.000004,0.000000,0.000004
,EOM points (agg),1140.000000,4027.847387,0.000000,2887.847387
,Manager Score,46.000000,210.633526,0.000000,164.633526
,TaskCompleted,196.000000,379.633210,0.000000,183.633210
1680.000000,Holidays Taken,74.000000,5.694001,-68.305999,0.000000
0.076946,DeadlinesMissed,112.000000,8.617947,-103.382053,0.000000
,Experience(yrs),21.000000,23.095352,0.000000,2.095352
,number of EOM,10.000000,10.000000,0.000000,0.000000
,EOY(points),32.000000,65.037853,0.000000,33.037853
,DeadlinesMet,27.000000,122.638011,0.000000,95.638011
,TaskAssigned,188.000000,188.000001,0.000000,0.000001
,EOM points (agg),568.000000,567.999996,0.000000,-0.000004
,Manager Score,11.000000,66.794902,0.000000,55.794902
,TaskCompleted,76.000000,179.382053,0.000000,103.382053
1681.000000,Holidays Taken,29.000000,2.613284,-26.386716,-0.000000
0.090113,DeadlinesMissed,126.000000,11.354268,-114.645732,-0.000000
,Experience(yrs),12.000000,13.342600,0.000000,1.342600
,number of EOM,5.000000,5.000000,0.000000,0.000000
,EOY(points),59.000000,73.761003,0.000000,14.761003
,DeadlinesMet,93.000000,140.467207,0.000000,47.467207
,TaskAssigned,219.000000,218.999999,0.000000,-0.000001
,EOM points (agg),1100.000000,1765.835450,0.000000,665.835450
,Manager Score,97.000000,97.000000,0.000000,0.000000
,TaskCompleted,93.000000,207.645731,0.000000,114.645731
1682.000000,Holidays Taken,0.000000,0.000000,-0.000000,0.000000
0.098912,DeadlinesMissed,337.000000,33.333334,-303.666667,0.000000
,Experience(yrs),25.000000,25.000000,0.000000,0.000000
,number of EOM,5.000000,12.500000,0.000000,7.500000
,EOY(points),21.000000,187.500002,0.000000,166.500002
,DeadlinesMet,6.000000,208.333335,0.000000,202.333335
,TaskAssigned,367.000000,433.333337,0.000000,66.333337
,EOM points (agg),142.000000,4900.000039,0.000000,4758.000039
,Manager Score,32.000000,258.333335,0.000000,226.333335
,TaskCompleted,30.000000,400.000003,0.000000,370.000003
1683.000000,Holidays Taken,79.000000,5.594314,-73.405686,-0.000000
0.070814,DeadlinesMissed,14.000000,0.991397,-13.008603,-0.000000
,Experience(yrs),0.000000,15.804818,0.000000,15.804818
,number of EOM,4.000000,4.134581,0.000000,0.134581
,EOY(points),65.000000,65.000000,0.000000,-0.000000
,DeadlinesMet,25.000000,25.000000,0.000000,-0.000000
,TaskAssigned,60.000000,60.000000,0.000000,-0.000000
,EOM points (agg),697.000000,696.999996,0.000000,-0.000004
,Manager Score,60.000000,70.766798,0.000000,10.766798
,TaskCompleted,46.000000,59.008602,0.000000,13.008602
1684.000000,Holidays Taken,90.000000,7.456841,-82.543159,0.000000
0.082854,DeadlinesMissed,152.000000,12.593776,-139.406224,0.000000
,Experience(yrs),27.000000,27.000000,0.000000,-0.000000
,number of EOM,8.000000,8.000000,0.000000,-0.000000
,EOY(points),69.000000,82.499472,0.000000,13.499472
,DeadlinesMet,63.000000,265.512991,0.000000,202.512991
,TaskAssigned,355.000000,355.000000,0.000000,-0.000000
,EOM points (agg),815.000000,876.842645,0.000000,61.842645
,Manager Score,10.000000,85.404020,0.000000,75.404020
,TaskCompleted,203.000000,342.406224,0.000000,139.406224
1685.000000,Holidays Taken,148.000000,5.936198,-142.063802,0.000000
0.040109,DeadlinesMissed,117.000000,4.692805,-112.307195,-0.000000
,Experience(yrs),0.000000,15.878340,0.000000,15.878340
,number of EOM,3.000000,3.000000,0.000000,0.000000
,EOY(points),3.000000,72.282899,0.000000,69.282899
,DeadlinesMet,72.000000,159.278886,0.000000,87.278886
,TaskAssigned,189.000000,189.000001,0.000000,0.000001
,EOM points (agg),851.000000,1206.418625,0.000000,355.418625
,Manager Score,79.000000,79.000000,0.000000,-0.000000
,TaskCompleted,72.000000,184.307196,0.000000,112.307196
1686.000000,Holidays Taken,129.000000,5.521097,-123.478903,0.000000
0.042799,DeadlinesMissed,433.000000,18.532052,-414.467947,-0.000000
,Experience(yrs),2.000000,18.729999,0.000000,16.729999
,number of EOM,3.000000,6.052341,0.000000,3.052341
,EOY(points),88.000000,106.244192,0.000000,18.244192
,DeadlinesMet,21.000000,332.942451,0.000000,311.942451
,TaskAssigned,459.000000,458.999997,0.000000,-0.000003
,EOM points (agg),317.000000,2745.191873,0.000000,2428.191873
,Manager Score,79.000000,137.412173,0.000000,58.412173
,TaskCompleted,26.000000,440.467945,0.000000,414.467945
1687.000000,Holidays Taken,39.000000,5.386334,-33.613666,0.000000
0.138111,DeadlinesMissed,117.000000,16.159002,-100.840999,0.000001
,Experience(yrs),1.000000,18.685001,0.000000,17.685001
,number of EOM,7.000000,7.000000,0.000000,0.000000
,EOY(points),47.000000,98.293893,0.000000,51.293893
,DeadlinesMet,121.000000,283.242123,0.000000,162.242123
,TaskAssigned,396.000000,396.000002,0.000000,0.000002
,EOM points (agg),455.000000,2376.869626,0.000000,1921.869626
,Manager Score,45.000000,121.914647,0.000000,76.914647
,TaskCompleted,279.000000,379.841000,0.000000,100.841000
1688.000000,Holidays Taken,116.000000,8.801627,-107.198373,-0.000000
0.075876,DeadlinesMissed,42.000000,3.186796,-38.813204,-0.000000
,Experience(yrs),18.000000,18.000000,0.000000,0.000000
,number of EOM,0.000000,5.533057,0.000000,5.533057
,EOY(points),5.000000,46.581345,0.000000,41.581345
,DeadlinesMet,166.000000,250.729025,0.000000,84.729025
,TaskAssigned,282.000000,282.000000,0.000000,-0.000000
,EOM points (agg),205.000000,590.015577,0.000000,385.015577
,Manager Score,33.000000,38.765429,0.000000,5.765429
,TaskCompleted,240.000000,278.813204,0.000000,38.813204
1689.000000,Holidays Taken,123.000000,9.492864,-113.507136,-0.000000
0.077178,DeadlinesMissed,153.000000,11.808197,-141.191803,0.000000
,Experience(yrs),28.000000,28.000000,0.000000,0.000000
,number of EOM,12.000000,12.000000,0.000000,0.000000
,EOY(points),66.000000,96.130741,0.000000,30.130741
,DeadlinesMet,28.000000,290.727908,0.000000,262.727908
,TaskAssigned,385.000000,384.999998,0.000000,-0.000002
,EOM points (agg),1174.000000,1448.824511,0.000000,274.824511
,Manager Score,85.000000,92.075314,0.000000,7.075314
,TaskCompleted,232.000000,373.191801,0.000000,141.191801
1690.000000,Holidays Taken,129.000000,8.468584,-120.531416,0.000000
0.065648,DeadlinesMissed,194.000000,12.735701,-181.264299,0.000000
,Experience(yrs),2.000000,25.737560,0.000000,23.737560
,number of EOM,12.000000,12.000000,0.000000,0.000000
,EOY(points),99.000000,100.508949,0.000000,1.508949
,DeadlinesMet,106.000000,272.563877,0.000000,166.563877
,TaskAssigned,373.000000,373.000002,0.000000,0.000002
