
input orientation, VRS
DMU,Category,Original,Target,Radial,Non-radial
,EOY(points),27.000000,77.286905,0.000000,50.286905
,TaskAssigned,161.000000,160.999999,0.000000,-0.000001
,DeadlinesMet,57.000000,56.999999,0.000000,-0.000001
,EOM points (agg),1169.000000,1168.999993,0.000000,-0.000007
,TaskCompleted,59.000000,124.902144,0.000000,65.902144
,number of EOM,9.000000,11.248774,0.000000,2.248774
146.000000,Holidays Taken,80.000000,24.508668,-55.491332,0.000000
0.306358,DeadlinesMissed,13.000000,3.982659,-9.017341,0.000000
,Manager Score,81.000000,81.000001,0.000000,0.000001
,Experience(yrs),17.000000,27.160369,0.000000,10.160369
,EOY(points),46.000000,46.000000,0.000000,0.000000
,TaskAssigned,36.000000,126.616873,0.000000,90.616873
,DeadlinesMet,8.000000,84.496243,0.000000,76.496243
,EOM points (agg),810.000000,810.000005,0.000000,0.000005
,TaskCompleted,23.000000,122.634215,0.000000,99.634215
,number of EOM,2.000000,8.638650,0.000000,6.638650
147.000000,Holidays Taken,75.000000,12.742718,-62.257282,0.000000
0.169903,DeadlinesMissed,3.000000,0.509709,-2.490291,0.000000
,Manager Score,6.000000,16.310679,0.000000,10.310679
,Experience(yrs),10.000000,10.000000,0.000000,-0.000000
,EOY(points),13.000000,26.140777,0.000000,13.140777
,TaskAssigned,33.000000,47.839805,0.000000,14.839805
,DeadlinesMet,4.000000,42.718446,0.000000,38.718446
,EOM points (agg),80.000000,153.665049,0.000000,73.665049
,TaskCompleted,30.000000,47.330096,0.000000,17.330096
,number of EOM,2.000000,4.878641,0.000000,2.878641
148.000000,Holidays Taken,30.000000,12.912131,-17.087869,-0.000000
0.430404,DeadlinesMissed,8.000000,3.443235,-4.556765,-0.000000
,Manager Score,65.000000,65.000000,0.000000,0.000000
,Experience(yrs),7.000000,22.792937,0.000000,15.792937
,EOY(points),26.000000,42.898793,0.000000,16.898793
,TaskAssigned,13.000000,132.774712,0.000000,119.774712
,DeadlinesMet,7.000000,111.032950,0.000000,104.032950
,EOM points (agg),503.000000,502.999997,0.000000,-0.000003
,TaskCompleted,5.000000,129.331477,0.000000,124.331477
,number of EOM,6.000000,7.254438,0.000000,1.254438
149.000000,Holidays Taken,104.000000,9.710769,-94.289231,0.000000
0.093373,DeadlinesMissed,242.000000,22.596212,-219.403788,-0.000000
,Manager Score,97.000000,97.000000,0.000000,0.000000
,Experience(yrs),17.000000,27.593964,0.000000,10.593964
,EOY(points),5.000000,77.917352,0.000000,72.917352
,TaskAssigned,246.000000,246.000001,0.000000,0.000001
,DeadlinesMet,178.000000,182.974755,0.000000,4.974755
,EOM points (agg),790.000000,790.000003,0.000000,0.000003
,TaskCompleted,4.000000,223.403789,0.000000,219.403789
,number of EOM,7.000000,9.805838,0.000000,2.805838
150.000000,Holidays Taken,88.000000,8.234808,-79.765192,-0.000000
0.093577,DeadlinesMissed,82.000000,7.673344,-74.326656,-0.000000
,Manager Score,14.000000,93.961755,0.000000,79.961755
,Experience(yrs),8.000000,33.172034,0.000000,25.172034
,EOY(points),26.000000,91.476158,0.000000,65.476158
,TaskAssigned,132.000000,258.418386,0.000000,126.418386
,DeadlinesMet,99.000000,237.711888,0.000000,138.711888
,EOM points (agg),339.000000,339.000001,0.000000,0.000001
,TaskCompleted,50.000000,250.745043,0.000000,200.745043
,number of EOM,12.000000,12.000000,0.000000,0.000000
151.000000,Holidays Taken,130.000000,12.047567,-117.952433,-0.000000
0.092674,DeadlinesMissed,269.000000,24.929196,-244.070804,-0.000000
,Manager Score,3.000000,115.008830,0.000000,112.008830
,Experience(yrs),22.000000,33.113783,0.000000,11.113783
,EOY(points),85.000000,91.858218,0.000000,6.858218
,TaskAssigned,324.000000,324.000000,0.000000,-0.000000
,DeadlinesMet,13.000000,214.308413,0.000000,201.308413
,EOM points (agg),939.000000,938.999998,0.000000,-0.000002
,TaskCompleted,55.000000,299.070804,0.000000,244.070804
,number of EOM,7.000000,12.018278,0.000000,5.018278
152.000000,Holidays Taken,6.000000,3.745066,-2.254934,0.000000
0.624178,DeadlinesMissed,207.000000,129.204778,-77.795222,0.000001
,Manager Score,49.000000,104.821941,0.000000,55.821941
,Experience(yrs),21.000000,44.475140,0.000000,23.475140
,EOY(points),30.000000,122.021025,0.000000,92.021025
,TaskAssigned,334.000000,334.000000,0.000000,-0.000000
,DeadlinesMet,227.000000,227.000000,0.000000,0.000000
,EOM points (agg),724.000000,723.999999,0.000000,-0.000001
,TaskCompleted,127.000000,204.795221,0.000000,77.795221
,number of EOM,4.000000,10.417221,0.000000,6.417221
153.000000,Holidays Taken,19.000000,8.726858,-10.273142,0.000000
0.459308,DeadlinesMissed,74.000000,33.988817,-40.011184,0.000001
,Manager Score,9.000000,89.397692,0.000000,80.397692
,Experience(yrs),4.000000,28.160850,0.000000,24.160850
,EOY(points),5.000000,72.914408,0.000000,67.914408
,TaskAssigned,77.000000,77.000001,0.000000,0.000001
,DeadlinesMet,16.000000,48.541028,0.000000,32.541028
,EOM points (agg),1046.000000,1046.000006,0.000000,0.000006
,TaskCompleted,3.000000,43.011184,0.000000,40.011184
,number of EOM,2.000000,10.118022,0.000000,8.118022
154.000000,Holidays Taken,65.000000,8.720436,-56.279564,-0.000000
0.134161,DeadlinesMissed,175.000000,23.478096,-151.521904,-0.000000
,Manager Score,71.000000,92.846377,0.000000,21.846377
,Experience(yrs),8.000000,33.318285,0.000000,25.318285
,EOY(points),40.000000,90.756352,0.000000,50.756352
,TaskAssigned,381.000000,380.999998,0.000000,-0.000002
,DeadlinesMet,12.000000,242.527457,0.000000,230.527457
,EOM points (agg),379.000000,378.999997,0.000000,-0.000003
,TaskCompleted,206.000000,357.521902,0.000000,151.521902
,number of EOM,10.000000,11.418588,0.000000,1.418588
155.000000,Holidays Taken,92.000000,4.340564,-87.659436,0.000000
0.047180,DeadlinesMissed,57.000000,2.689262,-54.310738,0.000000
,Manager Score,19.000000,53.057755,0.000000,34.057755
,Experience(yrs),19.000000,19.000000,0.000000,0.000000
,EOY(points),43.000000,54.623916,0.000000,11.623916
,TaskAssigned,84.000000,183.305858,0.000000,99.305858
,DeadlinesMet,15.000000,170.288775,0.000000,155.288775
,EOM points (agg),42.000000,61.935467,0.000000,19.935467
,TaskCompleted,27.000000,180.616595,0.000000,153.616595
,number of EOM,2.000000,6.573482,0.000000,4.573482
156.000000,Holidays Taken,11.000000,4.925708,-6.074293,0.000000
0.447792,DeadlinesMissed,81.000000,36.271119,-44.728881,0.000001
,Manager Score,77.000000,77.000000,0.000000,0.000000
,Experience(yrs),26.000000,26.670367,0.000000,0.670367
,EOY(points),28.000000,81.399820,0.000000,53.399820
,TaskAssigned,243.000000,244.254254,0.000000,1.254254
,DeadlinesMet,91.000000,223.688591,0.000000,132.688591
,EOM points (agg),241.000000,266.756571,0.000000,25.756571
,TaskCompleted,162.000000,207.983135,0.000000,45.983135
,number of EOM,7.000000,7.245910,0.000000,0.245910
157.000000,Holidays Taken,45.000000,10.080996,-34.919004,-0.000000
0.224022,DeadlinesMissed,93.000000,20.834058,-72.165942,-0.000000
,Manager Score,49.000000,100.568987,0.000000,51.568987
,Experience(yrs),14.000000,27.970192,0.000000,13.970192
,EOY(points),1.000000,78.816166,0.000000,77.816166
,TaskAssigned,179.000000,218.303241,0.000000,39.303241
,DeadlinesMet,178.000000,178.000000,0.000000,-0.000000
,EOM points (agg),862.000000,861.999999,0.000000,-0.000001
,TaskCompleted,86.000000,197.469184,0.000000,111.469184
,number of EOM,6.000000,10.168430,0.000000,4.168430
158.000000,Holidays Taken,42.000000,5.956799,-36.043200,-0.000000
0.141829,DeadlinesMissed,176.000000,24.961826,-151.038173,-0.000001
,Manager Score,56.000000,82.960739,0.000000,26.960739
,Experience(yrs),30.000000,33.898655,0.000000,3.898655
,EOY(points),90.000000,90.000000,0.000000,-0.000000
,TaskAssigned,256.000000,292.636326,0.000000,36.636326
,DeadlinesMet,31.000000,245.310419,0.000000,214.310419
,EOM points (agg),158.000000,162.502921,0.000000,4.502921
,TaskCompleted,80.000000,267.674500,0.000000,187.674500
,number of EOM,0.000000,11.588371,0.000000,11.588371
159.000000,Holidays Taken,120.000000,7.396814,-112.603186,0.000000
0.061640,DeadlinesMissed,117.000000,7.211893,-109.788107,0.000000
,Manager Score,56.000000,87.180338,0.000000,31.180338
,Experience(yrs),6.000000,31.036594,0.000000,25.036594
,EOY(points),29.000000,88.568630,0.000000,59.568630
,TaskAssigned,313.000000,313.000006,0.000000,0.000006
,DeadlinesMet,69.000000,269.657035,0.000000,200.657035
,EOM points (agg),153.000000,153.000002,0.000000,0.000002
,TaskCompleted,196.000000,305.788112,0.000000,109.788112
,number of EOM,8.000000,10.722568,0.000000,2.722568
160.000000,Holidays Taken,111.000000,6.470034,-104.529966,-0.000000
0.058289,DeadlinesMissed,142.000000,8.276981,-133.723019,-0.000000
,Manager Score,50.000000,77.943694,0.000000,27.943694
,Experience(yrs),16.000000,28.358350,0.000000,12.358350
,EOY(points),62.000000,78.832402,0.000000,16.832402
,TaskAssigned,232.000000,243.631233,0.000000,11.631233
,DeadlinesMet,138.000000,221.346109,0.000000,83.346109
,EOM points (agg),193.000000,193.000000,0.000000,0.000000
,TaskCompleted,90.000000,235.354252,0.000000,145.354252
,number of EOM,10.000000,10.000000,0.000000,0.000000
161.000000,Holidays Taken,76.000000,17.900602,-58.099398,-0.000000
0.235534,DeadlinesMissed,27.000000,6.359424,-20.640576,-0.000000
,Manager Score,8.000000,129.869882,0.000000,121.869882
,Experience(yrs),29.000000,45.663033,0.000000,16.663033
,EOY(points),17.000000,109.509303,0.000000,92.509303
,TaskAssigned,343.000000,342.999990,0.000000,-0.000010
,DeadlinesMet,28.000000,308.068791,0.000000,280.068791
,EOM points (agg),614.000000,613.999992,0.000000,-0.000008
,TaskCompleted,316.000000,336.640566,0.000000,20.640566
,number of EOM,2.000000,15.377461,0.000000,13.377461
162.000000,Holidays Taken,75.000000,7.542359,-67.457641,-0.000000
0.100565,DeadlinesMissed,194.000000,19.509569,-174.490431,-0.000001
,Manager Score,49.000000,94.666407,0.000000,45.666407
,Experience(yrs),24.000000,32.070219,0.000000,8.070219
,EOY(points),94.000000,93.999999,0.000000,-0.000001
,TaskAssigned,298.000000,297.999997,0.000000,-0.000003
,DeadlinesMet,64.000000,271.787558,0.000000,207.787558
,EOM points (agg),301.000000,300.999994,0.000000,-0.000006
,TaskCompleted,104.000000,278.490429,0.000000,174.490429
,number of EOM,2.000000,10.407237,0.000000,8.407237
163.000000,Holidays Taken,1.000000,1.000000,0.000000,0.000000
1.000000,DeadlinesMissed,119.000000,119.000000,0.000000,0.000000
,Manager Score,72.000000,72.000000,0.000000,0.000000
,Experience(yrs),23.000000,23.000000,0.000000,0.000000
,EOY(points),82.000000,82.000000,0.000000,0.000000
,TaskAssigned,173.000000,173.000000,0.000000,0.000000
,DeadlinesMet,147.000000,147.000000,0.000000,0.000000
,EOM points (agg),710.000000,710.000000,0.000000,0.000000
,TaskCompleted,54.000000,54.000000,0.000000,0.000000
,number of EOM,1.000000,1.000000,0.000000,0.000000
164.000000,Holidays Taken,54.000000,9.439100,-44.560900,0.000000
0.174798,DeadlinesMissed,263.000000,45.971911,-217.028089,0.000000
,Manager Score,100.000000,121.680394,0.000000,21.680394
,Experience(yrs),3.000000,38.823575,0.000000,35.823575
,EOY(points),54.000000,115.807354,0.000000,61.807354
,TaskAssigned,305.000000,341.666635,0.000000,36.666635
,DeadlinesMet,302.000000,302.000002,0.000000,0.000002
,EOM points (agg),662.000000,662.000007,0.000000,0.000007
,TaskCompleted,42.000000,295.694724,0.000000,253.694724
,number of EOM,2.000000,11.655033,0.000000,9.655033
165.000000,Holidays Taken,59.000000,59.000000,0.000000,0.000000
1.000000,DeadlinesMissed,3.000000,3.000000,0.000000,0.000000
,Manager Score,82.000000,82.000000,0.000000,0.000000
,Experience(yrs),25.000000,25.000000,0.000000,0.000000
,EOY(points),92.000000,92.000000,0.000000,0.000000
,TaskAssigned,276.000000,276.000000,0.000000,0.000000
,DeadlinesMet,143.000000,143.000000,0.000000,0.000000
,EOM points (agg),1101.000000,1101.000000,0.000000,0.000000
,TaskCompleted,273.000000,273.000000,0.000000,0.000000
,number of EOM,5.000000,5.000000,0.000000,0.000000
166.000000,Holidays Taken,127.000000,5.982009,-121.017991,0.000000
0.047102,DeadlinesMissed,68.000000,3.202965,-64.797035,0.000000
,Manager Score,68.000000,72.882213,0.000000,4.882213
,Experience(yrs),26.000000,26.000000,0.000000,-0.000000
,EOY(points),55.000000,74.924942,0.000000,19.924942
,TaskAssigned,178.000000,251.653666,0.000000,73.653666
,DeadlinesMet,42.000000,234.411063,0.000000,192.411063
,EOM points (agg),58.000000,83.523437,0.000000,25.523437
,TaskCompleted,110.000000,248.450701,0.000000,138.450701
,number of EOM,1.000000,8.998594,0.000000,7.998594
167.000000,Holidays Taken,136.000000,11.312042,-124.687958,-0.000000
0.083177,DeadlinesMissed,153.000000,12.726047,-140.273953,-0.000000
,Manager Score,30.000000,121.690773,0.000000,91.690773
,Experience(yrs),27.000000,38.556567,0.000000,11.556567
,EOY(points),43.000000,109.118544,0.000000,66.118544
,TaskAssigned,308.000000,331.163858,0.000000,23.163858
,DeadlinesMet,294.000000,293.999999,0.000000,-0.000001
,EOM points (agg),616.000000,615.999997,0.000000,-0.000003
,TaskCompleted,155.000000,318.437811,0.000000,163.437811
,number of EOM,0.000000,13.891678,0.000000,13.891678
168.000000,Holidays Taken,21.000000,4.893291,-16.106710,0.000000
0.233014,DeadlinesMissed,285.000000,66.408942,-218.591058,0.000001
,Manager Score,78.000000,86.197631,0.000000,8.197631
,Experience(yrs),13.000000,35.849464,0.000000,22.849464
,EOY(points),96.000000,95.999999,0.000000,-0.000001
,TaskAssigned,299.000000,298.999998,0.000000,-0.000002
,DeadlinesMet,147.000000,214.736273,0.000000,67.736273
,EOM points (agg),409.000000,408.999998,0.000000,-0.000002
,TaskCompleted,14.000000,232.591056,0.000000,218.591056
,number of EOM,1.000000,10.386434,0.000000,9.386434
169.000000,Holidays Taken,144.000000,9.181760,-134.818240,-0.000000
0.063762,DeadlinesMissed,123.000000,7.842753,-115.157247,-0.000000
,Manager Score,12.000000,103.813121,0.000000,91.813121
,Experience(yrs),13.000000,35.888357,0.000000,22.888357
,EOY(points),100.000000,99.999999,0.000000,-0.000001
,TaskAssigned,129.000000,276.660903,0.000000,147.660903
,DeadlinesMet,96.000000,258.081867,0.000000,162.081867
,EOM points (agg),399.000000,399.000000,0.000000,0.000000
,TaskCompleted,6.000000,268.818150,0.000000,262.818150
,number of EOM,8.000000,12.925134,0.000000,4.925134
170.000000,Holidays Taken,48.000000,18.881449,-29.118551,-0.000000
0.393364,DeadlinesMissed,20.000000,7.867270,-12.132730,0.000000
,Manager Score,41.000000,100.753389,0.000000,59.753389
,Experience(yrs),30.000000,31.218697,0.000000,1.218697
,EOY(points),74.000000,74.000000,0.000000,-0.000000
,TaskAssigned,43.000000,44.009871,0.000000,1.009871
,DeadlinesMet,7.000000,25.246393,0.000000,18.246393
,EOM points (agg),1180.000000,1180.000000,0.000000,-0.000000
,TaskCompleted,23.000000,36.142601,0.000000,13.142601
,number of EOM,8.000000,13.004557,0.000000,5.004557
171.000000,Holidays Taken,100.000000,13.503192,-86.496809,0.000001
0.135032,DeadlinesMissed,73.000000,9.857330,-63.142671,0.000000
,Manager Score,73.000000,125.384401,0.000000,52.384401
,Experience(yrs),10.000000,40.662640,0.000000,30.662640
,EOY(points),29.000000,101.547915,0.000000,72.547915
,TaskAssigned,120.000000,120.000001,0.000000,0.000001
,DeadlinesMet,38.000000,112.836070,0.000000,74.836070
,EOM points (agg),1194.000000,1194.000043,0.000000,0.000043
,TaskCompleted,47.000000,110.142671,0.000000,63.142671
,number of EOM,2.000000,16.533057,0.000000,14.533057
172.000000,Holidays Taken,6.000000,6.000000,0.000000,0.000000
1.000000,DeadlinesMissed,3.000000,3.000000,0.000000,0.000000
,Manager Score,73.000000,73.000000,0.000000,0.000000
,Experience(yrs),26.000000,26.000000,0.000000,0.000000
,EOY(points),75.000000,75.000000,0.000000,0.000000
,TaskAssigned,252.000000,252.000000,0.000000,0.000000
,DeadlinesMet,235.000000,235.000000,0.000000,0.000000
,EOM points (agg),83.000000,83.000000,0.000000,0.000000
,TaskCompleted,249.000000,249.000000,0.000000,0.000000
,number of EOM,9.000000,9.000000,0.000000,0.000000
173.000000,Holidays Taken,18.000000,9.121199,-8.878801,0.000000
0.506733,DeadlinesMissed,18.000000,9.121199,-8.878801,0.000000
,Manager Score,91.000000,103.909189,0.000000,12.909189
,Experience(yrs),2.000000,35.558770,0.000000,33.558770
,EOY(points),68.000000,101.623171,0.000000,33.623171
,TaskAssigned,352.000000,352.000010,0.000000,0.000010
,DeadlinesMet,51.000000,302.576877,0.000000,251.576877
,EOM points (agg),283.000000,283.000004,0.000000,0.000004
,TaskCompleted,334.000000,342.878811,0.000000,8.878811
,number of EOM,11.000000,12.397224,0.000000,1.397224
174.000000,Holidays Taken,71.000000,34.468350,-36.531650,0.000000
0.485470,DeadlinesMissed,4.000000,1.941879,-2.058121,0.000000
,Manager Score,14.000000,61.523040,0.000000,47.523040
,Experience(yrs),16.000000,20.276094,0.000000,4.276094
,EOY(points),32.000000,66.324065,0.000000,34.324065
,TaskAssigned,304.000000,304.000002,0.000000,0.000002
,DeadlinesMet,123.000000,241.367161,0.000000,118.367161
,EOM points (agg),127.000000,418.894503,0.000000,291.894503
,TaskCompleted,300.000000,302.058123,0.000000,2.058123
,number of EOM,8.000000,8.000000,0.000000,0.000000
175.000000,Holidays Taken,19.000000,11.180345,-7.819654,-0.000000
0.588439,DeadlinesMissed,30.000000,17.653177,-12.346823,-0.000000
,Manager Score,13.000000,103.702434,0.000000,90.702434
,Experience(yrs),26.000000,31.198229,0.000000,5.198229
,EOY(points),39.000000,79.609291,0.000000,40.609291
,TaskAssigned,119.000000,119.000000,0.000000,-0.000000
,DeadlinesMet,86.000000,86.000000,0.000000,-0.000000
,EOM points (agg),1113.000000,1112.999996,0.000000,-0.000004
,TaskCompleted,89.000000,101.346822,0.000000,12.346822
,number of EOM,0.000000,12.441910,0.000000,12.441910
176.000000,Holidays Taken,43.000000,6.674720,-36.325280,0.000000
0.155226,DeadlinesMissed,60.000000,9.313562,-50.686438,0.000000
,Manager Score,23.000000,75.508966,0.000000,52.508966
,Experience(yrs),27.000000,27.000000,0.000000,-0.000000
,EOY(points),13.000000,72.581805,0.000000,59.581805
,TaskAssigned,151.000000,190.115835,0.000000,39.115835
,DeadlinesMet,112.000000,171.074040,0.000000,59.074040
,EOM points (agg),343.000000,342.999995,0.000000,-0.000005
,TaskCompleted,91.000000,180.802272,0.000000,89.802272
,number of EOM,1.000000,9.890224,0.000000,8.890224
177.000000,Holidays Taken,108.000000,8.312106,-99.687894,0.000000
0.076964,DeadlinesMissed,222.000000,17.085995,-204.914005,0.000000
,Manager Score,4.000000,91.156166,0.000000,87.156166
,Experience(yrs),7.000000,28.569424,0.000000,21.569424
,EOY(points),81.000000,81.000000,0.000000,0.000000
,TaskAssigned,250.000000,250.000001,0.000000,0.000001
,DeadlinesMet,100.000000,213.777216,0.000000,113.777216
,EOM points (agg),520.000000,520.000001,0.000000,0.000001
,TaskCompleted,28.000000,232.914005,0.000000,204.914005
,number of EOM,10.000000,10.000000,0.000000,0.000000
178.000000,Holidays Taken,105.000000,7.631230,-97.368770,0.000000
